# Bundle file v0.3
77 8714
53 39 38
5 74 5680 -562.4304 -209.8944 6 5543 -272.2872 -89.9388 52 5597 -227.40072 396.3792 59 4744 105.9432 300.8592 28 5386 25.71048 -78.42288
22.2797650202 28.904136334 -22.9828856497
28 18 19
5 71 4662 -386.6856 532.3248 17 4314 -1014.4272 -546.4776 53 4436 858.4272 565.9272 52 4662 313.584 557.9232 59 3730 568.6752 -100.75992
10.2538460935 25.7893711484 -28.8711823362
126 113 107
5 73 4030 500.2464 -357.6744 74 4896 -544.0104 -223.54176 6 4406 -258.8688 -105.19872 52 4820 -191.19216 354.8904 28 3599 35.20512 -99.87672
-13.412503278 24.9028071998 -35.0887825465
119 104 99
2 57 2992 -569.676 69.81792 8 4888 409.7904 383.4096
44.4350237715 27.3561659782 -24.2535104138
40 29 25
2 71 2187 482.3616 324.624 28 1915 677.436 -266.2536
-7.31654593462 22.0848801867 -36.7311605458
121 106 103
5 74 2120 -860.352 -403.4568 53 3113 -272.796 158.49168 52 2825 -850.5744 126.294 6 2794 -545.3088 -205.68456 28 4004 -277.4352 -123.19152
33.6138680711 30.7913648731 -22.2469971039
27 17 18
3 71 4982 75.36264 526.9464 74 4168 -163.59768 -62.25264 28 4990 487.3752 -123.2028
-1.25569176363 24.3257625296 -33.7289295579
60 44 45
3 74 4647 -743.0568 -324.9696 52 5041 -621.6 231.89112 27 355 1116.1368 57.41808
2.04723159388 24.7935230265 -33.0259337199
70 55 50
2 63 5632 -576.0096 -294.4368 8 3731 955.8672 384.7752
51.1497417115 28.5634260238 -22.0363523845
36 24 24
2 55 731 325.1784 396.7488 28 911 834.4416 -274.3656
-4.65363046125 31.1302943599 -26.212725931
29 14 9
3 43 2956 -480.5016 24.98304 53 3066 -127.93848 625.5408 52 2965 -710.4672 626.7456
19.6489526315 21.8052786984 -33.3961039938
31 14 7
3 73 708 650.1528 -575.4336 53 879 657.7296 119.29632 52 772 131.20344 78.82536
50.2447271307 22.9148785464 -29.4557271699
112 99 93
7 17 5089 -321.7488 11.591856 74 2920 112.57248 -198.61128 28 1448 755.1336 -445.5312 55 1795 217.00776 11.39124 71 1660 655.2336 26.87784 6 2236 352.4064 -210.22512 76 2427 -2.47704 -349.9392
32.6527346934 20.4213012039 -33.8202651614
41 30 26
2 55 4380 -520.1256 -77.90568 76 4116 -509.7888 -475.4448
36.7932646524 20.5481552387 -32.7345510527
29 19 17
2 55 269 -354.2592 -69.672 76 243 -391.1208 -457.404
26.8843095459 26.1992038829 -26.0657175049
48 37 41
2 71 5255 -220.23072 337.3992 28 5218 330.432 -170.70552
42.9407221909 28.6109306828 -22.1360489974
117 106 104
2 71 3964 446.7048 435.048 55 3580 -23.466432 450.0504
-0.0216285542815 21.1977006154 -37.2847692882
22 10 10
2 52 4131 -592.5264 55.47696 27 1121 979.4064 3.591792
-7.43184366395 28.8946305654 -28.5628517807
37 23 22
3 73 2973 187.51512 -167.46312 63 436 -944.988 -485.6952 53 1705 -237.79752 524.7336
25.8233352507 24.1228850778 -28.3465932082
53 41 41
4 71 32 -277.2696 219.53448 6 138 -23.563488 -139.16352 74 44 -279.1824 -207.40128 28 443 290.1552 -214.56096
41.8987467725 29.5315165527 -21.4290580045
39 25 24
2 17 479 -661.8672 1.2187488 52 3690 1090.8432 515.16
-3.88045867389 17.3090499198 -39.4111328415
165 161 175
24 8 387 736.7592 66.25224 59 1391 -442.3248 415.6632 7 3705 332.7768 423.2304 53 415 -184.07136 -34.70808 20 3538 312.4824 659.9112 47 4128 344.7864 151.41816 68 517 760.5312 -650.52 43 541 -468.6648 -497.0184 52 413 -775.6368 -82.69248 28 849 -278.5968 -218.5224 27 1454 833.6472 77.63016 12 1763 849.3648 264.7872 73 549 115.9968 -475.6896 67 5218 576.3096 -603.4272 74 966 -811.8048 -490.6392 50 5128 317.1312 91.5804 48 4125 1033.2936 -8.771736 63 3706 -369.6072 -565.6368 35 4542 -948.2256 226.50936 6 858 -518.6904 -288.5544 0 3531 894.8592 383.3208 57 2858 -292.0248 155.67456 15 434 -85.12536 -642.264 54 4485 344.4816 -126.24528
41.2356377463 29.4724915741 -21.0598734264
27 16 14
4 71 5191 388.9176 503.4384 17 2506 -678.0384 -4.64184 52 4950 1077.6024 530.0232 28 5250 639.8736 -171.21696
19.8928528621 21.3415722073 -34.2770143282
26 12 9
2 17 2030 -598.5264 -832.4232 52 4472 133.96632 42.04104
-5.75556501235 28.2811722286 -29.4342249628
35 23 23
2 53 3428 -183.65088 478.7208 8 3626 715.8264 593.3184
-20.4400083568 30.8031622003 -27.7867293671
109 94 91
3 43 5128 -927.3 0.0003051768 53 5472 -673.9128 645.4728 15 4743 345.8352 343.092
57.8629055742 24.6433373819 -27.5651209682
127 113 112
3 55 199 539.2416 69.52464 74 983 218.57016 -150.4008 28 260 936.2136 -464.7576
30.7925999758 31.067208575 -20.6465911512
30 16 15
3 43 1552 501.9576 106.83696 52 1173 662.8152 635.9688 59 5570 998.1024 -505.2288
-21.75200521 29.3298126346 -29.6245541539
41 27 24
4 73 2893 -43.31424 -70.9932 53 1289 -725.8248 567.9984 6 1668 -717.5568 -34.1988 28 2377 -389.436 97.81632
19.6989443948 19.7259731614 -34.9346401523
44 31 23
2 73 4307 634.9584 -631.5336 52 3350 122.09136 -16.541088
48.8630412093 24.0059609763 -28.2247999075
120 109 105
3 71 3364 614.6472 96.75792 55 3487 171.76296 87.08592 28 3749 736.9992 -401.688
-35.6936733871 27.0436603686 -35.2715780154
56 42 39
2 73 1659 -281.6832 -67.45584 8 1541 -340.6056 501.096
18.5555762726 32.8436988848 -21.4530073886
114 99 92
2 73 3415 744.3504 -245.6904 53 2478 709.5816 699.7944
12.8594762633 20.4990674759 -35.0486181918
65 52 46
3 73 4969 487.9032 -544.0128 63 3047 -326.8656 -91.52064 53 5336 415.8336 77.20896
-11.6580737093 24.8508767598 -34.0901325708
127 112 107
2 63 5122 -798.7656 -735.9 8 288 480.5664 406.4328
9.58364747448 23.3110145548 -33.9864014359
119 108 106
6 52 4280 -234.62856 148.78272 74 4602 -550.5936 -320.244 59 1537 -78.92952 151.04808 28 3683 -10.666872 -186.54552 43 4320 -96.25248 -275.8104 71 4205 -877.4856 118.26096
33.7668132695 25.8577373618 -27.6029241625
23 13 12
3 71 181 42.31752 241.2048 6 465 99.99888 -131.47704 74 793 -151.224 -172.18848
19.0473299136 19.5841208852 -35.2630570527
28 15 7
3 73 4753 617.82 -630.6216 53 3735 628.3152 23.416248 52 2902 95.50104 -26.2584
-1.30374943708 14.7011819186 -40.3095252122
165 159 173
25 8 23 842.7192 -31.83456 59 291 -511.5144 320.6328 7 4951 380.5848 468.06 53 11 -107.2128 -135.16968 20 4674 356.6016 695.3568 47 5258 395.2704 207.2424 68 24 855.2304 -739.9032 43 11 -403.704 -576.7008 52 8 -710.4216 -192.37824 28 34 -267.1488 -271.74 27 1261 779.9472 28.47744 6 28 -492.2064 -330.3648 73 18 140.83248 -549.5424 67 5570 630.12 -509.2272 31 5291 1032.6936 578.5272 74 13 -771.9312 -530.8872 2 5543 -216.2184 502.608 50 5805 265.5816 148.69368 48 4225 1112.4744 59.5656 63 4734 -261.4536 -506.4 35 5502 -967.0104 276.8472 0 4005 965.6112 430.7856 57 3744 -217.97832 182.13144 15 26 -164.96376 -814.0104 54 5345 399.7584 -56.66256
22.2375881792 31.1796469861 -21.7085508714
34 19 14
2 53 1196 852.3384 648.372 52 1096 317.0088 646.4784
1.45442976966 26.4380060144 -30.9212727413
132 117 114
3 63 4745 -659.5392 -273.2136 57 3325 -499.7496 338.1312 8 456 955.9728 483.0336
-22.9131541234 30.708294074 -27.9474841651
115 100 95
2 57 3750 -944.9088 21.145152 8 5059 125.7252 755.9736
22.4687084673 27.7024508854 -23.807918284
127 113 113
2 71 2733 -388.8552 475.8696 55 2452 -923.0232 507.9216
32.1673025128 22.4573857637 -31.2816642138
121 107 98
3 73 1207 968.3064 -683.6544 17 4300 -486.888 -393.4968 52 1162 611.952 90.93192
12.7370477211 26.6979456359 -26.8833627405
35 21 21
4 74 934 -502.4232 -183.40824 6 914 -217.06128 -76.78728 52 519 -87.28368 427.728 28 1272 89.09328 -80.28048
29.0393428377 25.6842236874 -26.8155010253
48 36 36
3 71 516 -138.97488 288.4872 55 304 -640.0056 302.2656 28 1870 363.1368 -202.47
57.3673252671 32.7410084696 -16.550911573
110 96 95
4 71 4634 1082.2656 643.9008 55 5127 649.5816 661.9368 6 4244 469.9824 19.318896 28 4925 1009.4304 -195.31752
-5.502279593 21.2820031892 -38.1680699023
28 13 6
3 73 4917 121.33872 -395.82 53 4798 -217.12368 96.97776 52 4393 -782.4384 60.94632
43.4439339379 23.8749788942 -28.1365699512
44 30 27
3 43 5241 811.5456 -181.29072 17 1174 -423.9336 -86.48856 52 5401 1073.1096 159.20808
-12.2369736845 23.5106561612 -36.6184993634
49 35 32
6 73 1090 31.16208 -291.468 6 499 -610.104 -184.41912 8 174 440.436 310.5888 74 221 -945.3936 -396.7728 28 1132 -331.4904 -82.87584 53 211 -427.3008 211.44168
-25.881922705 28.7547729069 -31.4035262163
44 26 24
2 43 3025 -1070.736 -105.89184 53 2990 -860.2224 520.8888
36.4391681829 21.8823350032 -30.5510393667
34 20 17
2 71 5702 122.5788 39.70008 74 5983 -100.03704 -242.0976
-44.544372378 26.9513095469 -35.4445642889
117 102 97
4 73 3251 -399.7776 -11.366688 6 2333 -1064.1216 -85.47936 8 1861 -646.0488 529.572 28 3163 -686.4696 124.57416
-24.8812794706 28.6846356755 -31.5856307366
39 24 21
8 73 1668 -102.96888 -80.6244 6 1150 -765.8448 -58.4652 8 496 40.00776 603.8208 43 618 -1039.7496 -110.41512 74 731 -1175.64 -293.448 15 2384 128.21256 387.3672 28 1577 -437.0784 84.3816 53 470 -824.9592 508.5552
-1.3183527078 22.6037478036 -36.5889891993
59 45 42
2 63 170 -511.2696 -440.2368 8 5585 805.3056 253.0152
-23.8817251769 25.5390874415 -35.464364269
37 23 22
2 53 5611 -800.4384 334.1736 28 4787 -460.1088 12.511656
57.5703564829 26.388217458 -24.9414834063
24 9 4
4 71 616 979.8048 208.02384 17 2426 -370.4832 190.61688 55 759 558.0456 199.07832 43 1035 1168.7784 -82.01856
53.4542858293 27.1987843823 -23.5558633868
33 19 16
5 71 4906 843.4656 293.8248 17 2422 -441.0216 156.50568 76 5032 98.27016 -153.42792 28 5148 872.7648 -332.5176 55 5101 407.5728 293.688
2.04378849492 28.3904909039 -28.8178142936
100 88 88
2 43 3285 -295.4808 -81.51576 52 2675 -478.2672 451.4592
-26.2689151637 29.3519263549 -30.1649808693
116 103 97
3 73 5232 -113.43624 -46.79616 53 4953 -878.1096 573.96 8 5448 -2.625 669.54
47.800055223 27.3242544913 -23.5996065027
122 108 105
2 71 1599 623.5032 327.2496 55 1769 169.78368 332.604
11.6406168532 28.6353230943 -24.7387875468
132 119 113
8 73 1816 570.132 -276.6624 6 3926 -227.19384 -32.96592 52 3498 -116.90616 548.832 74 4691 -523.464 -138.94224 59 236 285.5664 312.3456 71 4126 -809.5176 523.2792 53 2399 455.4144 555.7176 76 4121 -1176.2736 -118.15752
-2.60076703422 22.0207035911 -34.9462318814
27 12 5
2 73 404 196.00584 -368.4624 53 273 -111.78456 183.23112
18.6771389691 31.9063805126 -21.595450133
121 107 106
2 71 1442 -503.316 659.376 28 2636 236.35488 -5.301264
-12.9254766196 28.9318636073 -28.9637282766
39 28 26
2 52 629 -1033.6152 537.5376 28 2338 -277.188 57.98088
-7.81037695057 22.2222914678 -37.0210967338
30 17 11
4 73 614 94.1496 -348.7464 53 629 -288.6216 156.14856 74 1391 -867.2904 -406.8216 6 1119 -551.3232 -207.38256
9.14823771607 21.62219615 -35.0807285462
65 49 49
2 71 2954 -911.9088 49.6812 27 245 1124.5224 -192.43704
11.3522306376 25.8380491432 -28.1667808844
50 36 33
8 73 196 529.1808 -358.0632 53 189 417.0744 392.0712 74 1244 -526.056 -210.99072 52 278 -147.93936 373.9104 28 465 55.98264 -95.9376 71 470 -832.6224 347.8272 63 3673 -547.4112 -4.859856 6 614 -241.9032 -97.54488
42.6869524735 29.5964596702 -21.4521549089
32 18 17
2 17 5451 -651.804 15.062736 52 4105 1119.444 510.5616
-17.7306954203 22.4680607665 -37.9037916824
123 108 105
3 53 60 -614.568 181.30512 6 271 -700.6848 -198.70728 28 697 -415.6944 -72.39192
54.993558809 25.9607967498 -25.006014088
48 34 31
3 71 3097 887.6784 210.6516 55 3091 455.1816 201.80664 28 3833 895.2528 -384.1056
31.7164193189 26.775226428 -24.2629593973
30 18 18
2 71 3886 -18.893064 385.1256 59 2404 680.2776 -664.98
-48.7702149822 28.6499255439 -33.6626868736
110 97 88
3 73 5868 -431.9712 48.83424 68 5797 -573.1704 -282.228 8 5765 -789.1512 632.6208
14.1771305113 27.5504136246 -26.2031142497
127 115 115
2 71 4453 -711.096 433.2216 59 952 259.4424 172.68408
-20.7887559087 31.5255705685 -27.2363327649
129 114 111
3 73 2507 -2.878296 -29.37936 53 2240 -681.4152 676.9728 74 3113 -1089.5592 -196.36512
-17.2988171677 30.3968563674 -27.9908610954
35 21 18
5 73 2025 39.68304 -72.02328 53 2516 -567.9768 617.148 74 3431 -1028.2128 -212.10024 6 2727 -646.7496 -14.117928 28 1990 -320.3616 101.52936
-43.4895823349 24.8534671788 -37.7507613874
33 20 12
3 73 848 -412.4736 -62.0976 4 2954 1159.1832 60.27384 8 198 -616.5168 417.1752
44.5340677137 21.6301339001 -31.6101912596
29 14 11
3 43 4660 817.9632 -282.4608 17 1987 -323.5176 -123.81048 52 5183 1063.3848 -0.04156488
27.0554754967 22.5903365142 -32.2619014043
119 104 97
9 73 3853 831.0888 -632.6568 74 4744 -254.1792 -274.1496 17 5697 -548.9448 -554.268 52 4849 410.6352 92.69064 28 3677 284.2104 -296.46 59 518 170.83608 -513.1656 71 4077 -240.0216 59.8488 6 4364 -12.343128 -206.43672 55 3606 -725.7216 60.37224
19.5982020682 19.4229664562 -35.186171609
115 102 94
5 73 2188 629.82 -637.4328 43 606 173.56392 -384.9624 17 255 -533.1264 -864.084 53 506 649.4472 17.806032 52 647 116.15544 -30.58584
-10.6198217702 29.8630526682 -27.177469553
56 45 41
3 73 666 147.99336 -114.11568 57 40 -745.3344 244.2216 8 88 569.172 719.2824
2.64224699646 27.3572132235 -29.5050090147
36 22 22
2 63 3866 -687.2328 -218.26416 53 5411 100.51704 421.2192
-34.263188117 29.0783972621 -31.587688782
59 41 41
2 53 5630 -1146.0216 561.9888 6 5492 -899.8656 -39.39
16.7210004896 30.2472643996 -23.0559520496
33 17 17
2 53 5192 645.0312 614.2992 52 5157 93.9684 611.1432
13.1614024374 30.9664650966 -23.6319896305
122 108 107
2 71 2893 -719.6712 597.1176 59 4910 424.4232 294.8784
58.7694619097 27.8084498275 -22.0503121395
126 111 108
2 55 5718 648.48 327.132 74 5966 222.0684 -52.78104
32.0488107519 23.9781699602 -29.9092366957
41 28 22
2 17 1814 -546.5112 -372.9432 52 742 616.6368 167.67576
-26.6808549418 25.3874627287 -36.4098074536
40 22 20
3 43 4564 -1074.0816 -261.0672 53 4516 -887.1696 317.484 15 2006 -66.48384 317.568
-23.2999820519 30.5847322058 -28.1887300935
29 15 12
6 73 1141 -51.99984 -30.5796 6 873 -732.768 -5.334288 8 119 111.4056 748.2792 15 2918 279.3312 431.7312 28 1513 -395.3352 129.76776 53 224 -774.972 640.9152
21.3204147801 28.2938721073 -23.7949592282
44 33 31
2 71 661 -429.3048 495.5112 55 461 -960.576 527.8416
8.75777918074 22.6721922747 -34.2987457075
121 107 104
7 6 5243 -295.62 -198.43488 52 5425 -268.3728 128.41896 74 5694 -566.3976 -332.2872 28 4620 -29.50056 -190.04136 43 5625 -117.97992 -295.2696 71 5222 -916.4688 98.69088 53 5714 276.6528 163.74864
4.614718941 24.3839762217 -33.0604774987
34 19 12
3 73 3372 353.0736 -382.6248 63 5661 -531.18 -232.968 53 4534 145.06224 251.2584
-32.1977895628 24.1837333421 -39.3283444847
115 101 98
2 73 5786 -272.2752 -166.96632 8 5657 -234.26856 317.2128
42.6595264247 29.5608899392 -21.5187074349
33 22 20
6 55 3068 -29.11104 495.4968 74 4155 -22.264536 -50.52384 28 2495 664.7592 -188.62992 71 3749 438.9408 478.6248 6 3374 244.3008 -40.51344 76 4439 -213.65208 -54.80112
-29.130467473 23.607134448 -39.4013994719
37 21 22
2 43 3028 -1130.5056 -344.8704 53 3280 -963.3528 214.41024
27.081616404 19.4754488137 -34.3509074993
113 99 90
6 73 4404 812.52 -716.4768 52 2200 401.6016 -45.51984 17 160 -434.34 -590.208 74 1143 -250.2528 -332.0856 28 3593 260.196 -358.1784 6 1807 -17.542224 -260.4264
8.89308010773 26.8429771174 -27.2361588824
131 118 112
2 73 4240 489.2544 -308.5824 53 3541 336.8208 454.2984
20.7567353148 28.8491624187 -23.7950300609
21 7 6
2 71 2304 -445.7952 508.4856 74 3421 -367.9776 -111.23832
30.8513384583 31.2650136857 -20.7466690336
42 28 28
5 74 2368 -208.06968 -40.36392 71 2920 -23.629872 610.26 6 2754 68.7516 2.2843632 52 3344 660.3672 633.9216 28 3793 448.0272 -76.97376
-25.6373118979 30.3910962288 -28.5334244408
117 103 100
5 73 1008 -88.39992 -21.150024 53 255 -856.608 640.9656 15 1677 225.42168 499.0272 28 1200 -426.5496 136.01208 6 550 -767.3616 -7.04352
-24.0357347254 30.4220655046 -28.5882052085
34 20 19
7 73 4116 -65.56584 -32.4768 6 3383 -744.012 -9.68964 8 4289 81.52008 735.4128 43 2737 -1028.5176 -21.598272 74 2831 -1156.9008 -231.38448 15 4917 251.9688 442.4952 53 3512 -799.272 630.4536
17.3002308429 21.2521444225 -34.8869620637
25 10 3
2 73 1623 584.1624 -579.2232 53 1704 561.8184 79.66176
28.6545968864 24.0134363397 -28.526457393
62 51 49
2 71 620 -166.2564 196.12464 28 421 340.0488 -240.2136
5.59527469535 24.3323172853 -32.7897594246
116 103 95
2 73 2926 373.476 -388.3776 53 3621 180.18696 253.68
59.6252176344 31.165339289 -18.3821664954
44 30 29
2 71 2021 1149.396 527.6376 55 2132 723.048 538.0008
50.7326102269 28.3154669261 -22.0980039483
116 100 103
6 43 5533 1022.1672 9.895752 55 5498 307.9032 391.884 74 4670 102.9144 -58.23384 28 5659 825.2184 -274.4448 71 5472 755.8464 384.1416 6 4990 367.596 -71.47104
41.5203318546 29.005169751 -22.1077137734
120 106 106
4 74 2833 -38.22432 -63.47808 71 1788 389.2224 452.232 55 1223 -82.49928 469.7496 52 1929 1068.1728 481.1688
23.1762141773 20.0679445847 -34.6513314166
31 20 16
2 71 687 -404.3184 -51.05304 28 796 191.1864 -325.848
21.3072846654 26.9728098462 -25.4838294551
24 13 11
3 73 1066 767.6088 -402.6 53 1066 798.564 452.0592 52 657 254.7336 434.4648
29.6902405302 24.4106224358 -28.6281746178
58 44 41
3 17 3052 -615.1368 -415.236 53 4867 1057.6032 262.4352 52 4993 546.5616 228.53808
42.2011929441 29.1102379369 -20.1183846972
77 65 65
2 71 771 443.376 526.4808 6 1467 242.7936 -23.571648
54.347665631 27.1223078666 -23.481592534
120 106 103
2 71 2362 880.932 289.296 55 2423 445.1256 288.5736
32.7384039722 30.3091656174 -21.5668435973
99 85 84
4 71 1280 44.58096 549.6048 6 2024 95.60472 -18.633984 74 2978 -176.68512 -56.23632 28 1303 475.3728 -110.70216
23.64482769 28.917131772 -22.458225745
125 110 107
8 17 45 -991.8768 -488.9856 74 1251 -321.504 -88.32384 28 2917 303.7848 -71.10024 55 315 -862.4688 580.56 59 5574 621.8208 -160.65048 71 779 -331.5696 544.6032 6 1897 -43.16904 -22.262688 76 277 -804.3024 -74.8152
7.76927309365 27.181129274 -27.7419352492
52 38 38
4 74 5659 -586.26 -199.04448 6 5299 -291.4392 -76.434 52 5555 -276.672 435.0528 28 5044 9.814584 -57.7176
36.5473259404 29.867530748 -21.8781718226
43 32 30
2 71 338 192.82512 505.9248 52 391 870.9312 534.768
20.0776575024 33.0612897738 -21.1179797573
33 22 20
2 71 5385 -434.1768 689.0736 59 5281 731.8776 83.70288
30.0711078144 24.1825776569 -28.8713458285
123 108 101
10 73 5008 940.536 -593.2392 6 3904 40.63872 -153.84168 74 3176 -208.29024 -208.12416 17 1013 -599.448 -409.4424 52 4847 558.6864 213.88296 28 4464 364.0224 -254.3232 55 2598 -603.768 188.47656 71 3616 -111.25944 181.7076 53 4895 1069.08 248.4264 76 2495 -591.168 -307.236
-3.43205632738 26.5176331381 -30.4285058714
122 108 105
6 73 5753 233.91864 -248.2896 6 4189 -463.3536 -96.7044 52 4613 -697.6296 390.1296 74 3164 -782.904 -260.8608 28 5028 -170.1576 -31.3272 53 5259 -112.95744 408.3024
12.4750363336 26.0222275204 -27.5751338663
115 100 97
2 73 4146 557.1984 -356.976 53 3446 463.2168 410.064
32.7159253467 24.0790895895 -29.7102258397
35 24 20
5 71 3645 -12.491568 140.70024 55 4028 -490.476 142.66776 6 4478 80.03832 -171.47688 74 5084 -164.3256 -217.23768 28 3780 406.872 -288.5856
-39.0371991157 24.8879111122 -39.3025083243
36 19 11
5 73 4195 -357.3744 -113.44944 4 4932 1166.4168 -52.62192 60 5103 88.12968 -139.62216 57 214 -880.4664 -588.492 8 3021 -457.5264 354.6768
-28.5076400737 29.201424428 -30.3974850811
54 38 39
2 53 4295 -956.9304 574.0488 15 3327 109.77984 532.62
28.4790152816 19.5508128466 -34.5078216187
121 104 94
10 73 5818 845.9376 -735.9576 6 3954 3.58056 -264.8136 74 2999 -226.97448 -331.6512 17 326 -415.5984 -550.3992 52 5314 450.0288 -53.00592 28 5219 284.2608 -371.3472 55 3140 -698.0616 -98.23176 71 4801 -207.43896 -88.60824 53 5465 959.7384 -0.3901968 76 4349 -635.4744 -510.1584
60.1730123501 30.8422903968 -18.6486574893
125 109 110
5 56 37 463.8408 -7.722768 6 1910 512.4384 -25.84632 74 2541 230.79 13.101744 55 795 743.7864 516.4104 1 887 -216.78696 265.6896
-32.2626332607 23.2207494078 -40.2700722959
113 98 93
2 53 1733 -1063.0272 198.01968 6 1826 -907.9344 -196.61136
34.3966244791 21.8159177272 -32.5818452004
38 23 16
3 73 1038 1011.4752 -743.508 17 3957 -424.4688 -358.9992 52 826 676.4664 28.89624
1.78779283104 29.3031196919 -27.2727333668
64 49 46
3 74 2986 -685.8552 -183.15696 63 4888 -788.7864 -199.20144 52 2404 -484.5696 523.5504
26.1717943199 21.652511521 -33.37887192
28 13 8
2 17 2081 -518.928 -599.0856 52 1203 369.5328 43.39584
5.09203525286 29.9046514172 -25.3973505068
122 109 103
5 73 5120 438.5568 -215.51736 43 5570 -212.08272 9.94152 74 5542 -630.1224 -146.83728 52 5448 -359.64 583.1832 28 5161 -4.93836 9.7464
-16.7717573185 29.4840957746 -29.0347087798
40 26 25
7 6 4236 -643.7664 -33.96192 43 4891 -820.4712 -53.06736 74 4596 -1020.3984 -234.45336 15 2299 339.3048 169.27872 28 3917 -322.8336 80.55024 52 5194 -1168.3152 566.3808 53 4537 -554.3016 565.836
1.46612132415 21.9129746389 -36.4660068581
52 39 33
2 57 1431 -363.4224 257.4264 8 3939 909.3024 230.6388
30.2465199438 22.448733617 -32.0793887326
45 31 22
3 73 327 910.104 -671.8512 17 598 -501.3552 -458.6016 52 221 530.22 78.43296
46.3474236691 26.6807301731 -24.4013850759
117 103 100
4 71 559 559.9704 295.1808 55 557 101.32176 296.6256 76 1100 -107.8884 -176.16984 28 712 715.2096 -291.8304
15.5840286321 23.9588260947 -31.2341534879
118 103 98
9 73 4669 585.444 -469.5 6 4929 -184.7604 -160.30344 43 5266 69.0792 -221.57736 52 5238 -4.362072 212.04912 28 4499 100.0848 -184.2372 59 2492 59.15808 -5.749512 74 5369 -449.7984 -264.828 71 5219 -667.356 181.50384 53 5469 535.1496 243.8328
-22.1592480365 21.7248838119 -40.1019732549
116 102 93
10 73 1147 -152.59488 -273.9816 68 50 212.97768 -545.4144 6 675 -770.2944 -225.85176 8 110 89.30352 212.03544 43 112 -944.9568 -397.3968 74 237 -1146.42 -490.332 15 4047 -165.99048 91.46016 28 1439 -484.4832 -81.05184 54 209 348.6984 -698.4336 53 168 -755.8944 128.95344
67.1550037231 24.3700908346 -26.6760498194
52 38 38
2 55 3084 928.548 31.69728 28 2151 1168.668 -547.488
-5.32929987818 24.7963370557 -33.6738861672
121 108 100
10 73 1379 171.77928 -297.108 63 5646 -680.6112 -510.144 8 1460 698.112 393.4152 52 2163 -763.6896 263.6616 53 2050 -190.7676 287.58 28 1478 -218.59896 -74.89632 27 188 1091.2776 141.47856 74 3193 -817.2144 -326.8344 12 270 1074.4272 325.2648 6 2290 -499.6752 -148.18032
-30.7300758579 29.4969945544 -30.0667524191
47 29 27
2 53 1703 -1035.504 601.2264 15 1532 92.65344 608.6424
16.8378637524 39.3125945686 -22.4164960044
115 100 95
2 73 967 696.6528 -187.49568 52 1543 105.43704 757.4304
20.8949952606 24.3131450736 -29.5804230103
45 34 32
3 43 4940 215.808 -188.7696 17 1740 -759.564 -718.6872 52 5177 206.09016 243.3384
-10.8148632619 28.1236853304 -29.6383585858
119 105 102
2 63 3592 -980.4888 -627.1944 8 5447 541.7808 604.5384
-34.2482744509 23.0972843581 -40.7277435341
39 25 24
4 53 3392 -1125.2232 191.92104 6 3199 -936.8544 -199.61376 28 4036 -614.1048 -12.632136 8 3812 -306.5208 265.5936
8.60905986348 19.9748278015 -36.8329572541
66 51 44
4 71 1667 -941.652 -35.61768 6 1859 -309.12 -255.384 74 3133 -570.7704 -397.32 27 141 1036.3944 -188.10984
42.3470612419 24.6607276899 -27.1666622201
129 115 112
3 71 5166 377.9472 179.29656 74 4646 -13.58544 -163.89072 28 5373 611.7168 -321.9384
35.029650342 21.7830870957 -31.5645328142
112 95 87
2 73 1638 1041.5448 -736.8792 52 1186 718.4592 51.13944
-10.8143598034 27.1712629387 -31.8631714644
121 105 105
3 63 5029 -895.9224 -664.1232 57 3670 -627.6096 161.67144 8 1241 519.6552 513.684
22.3081249967 28.8011049191 -22.9197190642
28 18 19
2 71 1289 -386.6856 532.3248 55 1414 -918.2112 567.8784
-7.4811805853 26.6755354783 -31.552964278
49 35 34
3 43 5853 -557.736 -160.54488 52 5652 -835.4136 378.9408 28 5519 -228.49512 -20.63184
44.7810352061 31.2809246173 -19.828875553
126 112 111
4 71 3966 534.372 562.584 55 3878 76.42152 584.1168 76 3981 -148.13184 13.672296 28 3255 719.0424 -163.52208
-30.1466433026 29.4968812684 -30.0277901084
122 107 102
2 57 3951 -1018.5264 -178.20096 8 2292 -138.36744 694.6704
-12.8196356934 33.3142742724 -25.9628304179
105 91 88
6 73 1820 138.92592 -55.90176 6 1170 -564.9576 21.245736 52 445 -983.2536 714.3936 74 658 -930.5616 -152.01696 28 1732 -233.27064 118.41792 53 411 -393.624 704.412
4.42418068379 28.0054389288 -27.7055253588
27 12 9
2 71 5317 -1070.5056 444.996 59 3153 93.44376 479.04
22.1298589224 25.8686323676 -26.7644577706
39 25 24
2 53 1442 816.0672 384.6384 52 1571 276.3336 363.0384
10.0831535996 25.0503952631 -28.7948100831
75 61 58
3 74 5493 -549.12 -229.21296 52 5473 -202.47912 342.9 28 4841 29.21664 -102.53712
36.8174763839 24.8922393818 -29.2122900931
56 45 43
3 71 4532 146.39136 153.40488 55 4531 -315.8568 154.29024 28 4599 488.7528 -304.7352
46.7228427383 30.0617110476 -20.3023370106
118 104 103
2 71 5238 613.668 509.5632 55 5324 154.17888 527.8488
23.6665452081 20.753219087 -33.8214901432
45 32 24
2 73 4541 736.8192 -645.6744 52 4995 276.6888 20.615976
-39.9617059295 26.9170728341 -35.3067807108
30 15 8
